fips_county,state,county_name,pop,gov_name,gov_party,issuer_name,issuer_number,INTPTLAT,INTPTLONG
8049,CO,"Grand County, Colorado",15008,John Hickenlooper,Democratic,2.0,2,40.123205,-106.095935
8051,CO,"Gunnison County, Colorado",16408,John Hickenlooper,Democratic,1.0,1,38.67264,-107.066506
8053,CO,"Hinsdale County, Colorado",788,John Hickenlooper,Democratic,1.0,1,37.821165,-107.338261
8055,CO,"Huerfano County, Colorado",6677,John Hickenlooper,Democratic,3.0,3+,37.687815,-104.959928
8057,CO,"Jackson County, Colorado",1357,John Hickenlooper,Democratic,1.0,1,40.663432,-106.329248
8059,CO,"Jefferson County, Colorado",571837,John Hickenlooper,Democratic,5.0,3+,39.579511,-105.245462
8061,CO,"Kiowa County, Colorado",1373,John Hickenlooper,Democratic,2.0,2,38.387663,-102.756849
8063,CO,"Kit Carson County, Colorado",8195,John Hickenlooper,Democratic,2.0,2,39.30534,-102.603023
8065,CO,"Lake County, Colorado",7618,John Hickenlooper,Democratic,1.0,1,39.205341,-106.350079
8067,CO,"La Plata County, Colorado",55623,John Hickenlooper,Democratic,2.0,2,37.287367,-107.839718
8069,CO,"Larimer County, Colorado",339993,John Hickenlooper,Democratic,4.0,3+,40.658093,-105.486764
8071,CO,"Las Animas County, Colorado",14103,John Hickenlooper,Democratic,3.0,3+,37.318831,-104.04411
8073,CO,"Lincoln County, Colorado",5643,John Hickenlooper,Democratic,3.0,3+,38.99374,-103.507555
8075,CO,"Logan County, Colorado",21919,John Hickenlooper,Democratic,2.0,2,40.728091,-103.090464
8077,CO,"Mesa County, Colorado",150083,John Hickenlooper,Democratic,2.0,2,39.019492,-108.461837
8079,CO,"Mineral County, Colorado",732,John Hickenlooper,Democratic,2.0,2,37.651483,-106.932303
8081,CO,"Moffat County, Colorado",13109,John Hickenlooper,Democratic,1.0,1,40.616358,-108.211099
8083,CO,"Montezuma County, Colorado",26999,John Hickenlooper,Democratic,2.0,2,37.338025,-108.595786
8085,CO,"Montrose County, Colorado",41471,John Hickenlooper,Democratic,1.0,1,38.407507,-108.266282
8087,CO,"Morgan County, Colorado",28274,John Hickenlooper,Democratic,3.0,3+,40.263167,-103.812285
8089,CO,"Otero County, Colorado",18295,John Hickenlooper,Democratic,3.0,3+,37.88417,-103.72126
8091,CO,"Ouray County, Colorado",4857,John Hickenlooper,Democratic,1.0,1,38.1506,-107.767133
8093,CO,"Park County, Colorado",17166,John Hickenlooper,Democratic,2.0,2,39.118914,-105.717648
8095,CO,"Phillips County, Colorado",4288,John Hickenlooper,Democratic,2.0,2,40.594712,-102.345105
8097,CO,"Pitkin County, Colorado",17752,John Hickenlooper,Democratic,1.0,1,39.217332,-106.915783
8099,CO,"Prowers County, Colorado",11922,John Hickenlooper,Democratic,2.0,2,37.958181,-102.392161
8101,CO,"Pueblo County, Colorado",165123,John Hickenlooper,Democratic,2.0,2,38.170658,-104.489892
8103,CO,"Rio Blanco County, Colorado",6545,John Hickenlooper,Democratic,1.0,1,39.972622,-108.200716
8105,CO,"Rio Grande County, Colorado",11479,John Hickenlooper,Democratic,2.0,2,37.485853,-106.453128
8107,CO,"Routt County, Colorado",24648,John Hickenlooper,Democratic,2.0,2,40.483664,-106.987702
8109,CO,"Saguache County, Colorado",6389,John Hickenlooper,Democratic,2.0,2,38.031651,-106.234666
8111,CO,"San Juan County, Colorado",694,John Hickenlooper,Democratic,1.0,1,37.781074,-107.670257
8113,CO,"San Miguel County, Colorado",8017,John Hickenlooper,Democratic,1.0,1,38.009374,-108.427326
8115,CO,"Sedgwick County, Colorado",2407,John Hickenlooper,Democratic,2.0,2,40.871568,-102.355358
8117,CO,"Summit County, Colorado",30374,John Hickenlooper,Democratic,4.0,3+,39.621023,-106.137555
8119,CO,"Teller County, Colorado",24043,John Hickenlooper,Democratic,2.0,2,38.871994,-105.182552
8121,CO,"Washington County, Colorado",4908,John Hickenlooper,Democratic,2.0,2,39.96579,-103.209744
8123,CO,"Weld County, Colorado",294932,John Hickenlooper,Democratic,4.0,3+,40.553696,-104.394221
8125,CO,"Yuma County, Colorado",10103,John Hickenlooper,Democratic,2.0,2,40.000631,-102.422649
9001,CT,"Fairfield County, Connecticut",944177,Dan Malloy,Democratic,2.0,2,41.227413,-73.367061
9003,CT,"Hartford County, Connecticut",892389,Dan Malloy,Democratic,2.0,2,41.806053,-72.732916
9005,CT,"Litchfield County, Connecticut",182571,Dan Malloy,Democratic,2.0,2,41.791883,-73.235404
9007,CT,"Middlesex County, Connecticut",163329,Dan Malloy,Democratic,2.0,2,41.433003,-72.52278
9009,CT,"New Haven County, Connecticut",856875,Dan Malloy,Democratic,2.0,2,41.349717,-72.900204
9011,CT,"New London County, Connecticut",269801,Dan Malloy,Democratic,2.0,2,41.472651,-72.108633
9013,CT,"Tolland County, Connecticut",151118,Dan Malloy,Democratic,2.0,2,41.858081,-72.340978
9015,CT,"Windham County, Connecticut",116192,Dan Malloy,Democratic,2.0,2,41.824999,-71.990702
10001,DE,"Kent County, Delaware",174827,John Carney,Democratic,3.0,3+,39.097088,-75.502982
10003,DE,"New Castle County, Delaware",556987,John Carney,Democratic,3.0,3+,39.575915,-75.644132
10005,DE,"Sussex County, Delaware",220251,John Carney,Democratic,3.0,3+,38.673227,-75.337024
12001,FL,"Alachua County, Florida",263496,Rick Scott,Republican,2.0,2,29.67574,-82.357221
12003,FL,"Baker County, Florida",27937,Rick Scott,Republican,2.0,2,30.324442,-82.302284
12005,FL,"Bay County, Florida",183974,Rick Scott,Republican,2.0,2,30.238117,-85.63143
12007,FL,"Bradford County, Florida",26926,Rick Scott,Republican,2.0,2,29.952386,-82.166599
12009,FL,"Brevard County, Florida",579130,Rick Scott,Republican,4.0,3+,28.298304,-80.700331
12011,FL,"Broward County, Florida",1909632,Rick Scott,Republican,5.0,3+,26.193535,-80.476683
12013,FL,"Calhoun County, Florida",14423,Rick Scott,Republican,1.0,1,30.388801,-85.197915
12015,FL,"Charlotte County, Florida",178465,Rick Scott,Republican,3.0,3+,26.868933,-81.941077
12017,FL,"Citrus County, Florida",143621,Rick Scott,Republican,3.0,3+,28.84364,-82.52481
12019,FL,"Clay County, Florida",208311,Rick Scott,Republican,3.0,3+,29.986584,-81.865036
12021,FL,"Collier County, Florida",365136,Rick Scott,Republican,2.0,2,26.118786,-81.400955
12023,FL,"Columbia County, Florida",69299,Rick Scott,Republican,2.0,2,30.221333,-82.623168
12027,FL,"DeSoto County, Florida",35800,Rick Scott,Republican,2.0,2,27.190581,-81.806253
12029,FL,"Dixie County, Florida",16300,Rick Scott,Republican,2.0,2,29.580899,-83.195666
12031,FL,"Duval County, Florida",926255,Rick Scott,Republican,4.0,3+,30.335245,-81.648113
12033,FL,"Escambia County, Florida",315187,Rick Scott,Republican,2.0,2,30.611638,-87.3389
12035,FL,"Flagler County, Florida",108310,Rick Scott,Republican,4.0,3+,29.474912,-81.286305
12037,FL,"Franklin County, Florida",11901,Rick Scott,Republican,1.0,1,29.810176,-84.799174
12039,FL,"Gadsden County, Florida",46006,Rick Scott,Republican,1.0,1,30.578687,-84.612607
12041,FL,"Gilchrist County, Florida",17212,Rick Scott,Republican,2.0,2,29.723456,-82.795801
12043,FL,"Glades County, Florida",13970,Rick Scott,Republican,1.0,1,26.95481,-81.19082
12045,FL,"Gulf County, Florida",15990,Rick Scott,Republican,1.0,1,29.907257,-85.256537
12047,FL,"Hamilton County, Florida",14361,Rick Scott,Republican,1.0,1,30.491226,-82.951069
12049,FL,"Hardee County, Florida",27360,Rick Scott,Republican,1.0,1,27.492846,-81.82158
12051,FL,"Hendry County, Florida",39290,Rick Scott,Republican,2.0,2,26.539967,-81.152114
12053,FL,"Hernando County, Florida",182835,Rick Scott,Republican,3.0,3+,28.573043,-82.466227
12055,FL,"Highlands County, Florida",100917,Rick Scott,Republican,1.0,1,27.342627,-81.340921
12057,FL,"Hillsborough County, Florida",1376238,Rick Scott,Republican,5.0,3+,27.906607,-82.349719
12059,FL,"Holmes County, Florida",19487,Rick Scott,Republican,1.0,1,30.866222,-85.812959
12061,FL,"Indian River County, Florida",151563,Rick Scott,Republican,2.0,2,27.700645,-80.574794
12063,FL,"Jackson County, Florida",48229,Rick Scott,Republican,1.0,1,30.78925,-85.208813
12065,FL,"Jefferson County, Florida",13906,Rick Scott,Republican,1.0,1,30.424558,-83.890859
12067,FL,"Lafayette County, Florida",8617,Rick Scott,Republican,1.0,1,29.990066,-83.17851
12069,FL,"Lake County, Florida",335396,Rick Scott,Republican,2.0,2,28.764113,-81.712282
12071,FL,"Lee County, Florida",722336,Rick Scott,Republican,2.0,2,26.551634,-81.892509
12073,FL,"Leon County, Florida",287822,Rick Scott,Republican,1.0,1,30.45931,-84.2778
12075,FL,"Levy County, Florida",39961,Rick Scott,Republican,2.0,2,29.284457,-82.783462
12077,FL,"Liberty County, Florida",8202,Rick Scott,Republican,1.0,1,30.259849,-84.86858
12079,FL,"Madison County, Florida",18224,Rick Scott,Republican,1.0,1,30.447233,-83.470416
12081,FL,"Manatee County, Florida",375888,Rick Scott,Republican,3.0,3+,27.481682,-82.368767
12083,FL,"Marion County, Florida",349020,Rick Scott,Republican,2.0,2,29.202805,-82.0431
12085,FL,"Martin County, Florida",158701,Rick Scott,Republican,2.0,2,27.083604,-80.398201
12086,FL,"Miami-Dade County, Florida",2712945,Rick Scott,Republican,5.0,3+,25.61058,-80.499137
12087,FL,"Monroe County, Florida",79077,Rick Scott,Republican,1.0,1,25.615457,-81.189971
12089,FL,"Nassau County, Florida",80622,Rick Scott,Republican,2.0,2,30.605926,-81.764929
12091,FL,"Okaloosa County, Florida",201170,Rick Scott,Republican,2.0,2,30.665851,-86.594187
12093,FL,"Okeechobee County, Florida",40314,Rick Scott,Republican,2.0,2,27.385592,-80.887388
12095,FL,"Orange County, Florida",1314367,Rick Scott,Republican,2.0,2,28.514435,-81.323295
12097,FL,"Osceola County, Florida",336015,Rick Scott,Republican,4.0,3+,28.059027,-81.139312
12099,FL,"Palm Beach County, Florida",1443810,Rick Scott,Republican,5.0,3+,26.649124,-80.448374
12101,FL,"Pasco County, Florida",512368,Rick Scott,Republican,4.0,3+,28.307465,-82.464584
12103,FL,"Pinellas County, Florida",960730,Rick Scott,Republican,5.0,3+,27.903122,-82.739518
12105,FL,"Polk County, Florida",666149,Rick Scott,Republican,4.0,3+,27.953115,-81.692783
12107,FL,"Putnam County, Florida",72277,Rick Scott,Republican,1.0,1,29.606006,-81.740894
12109,FL,"St. Johns County, Florida",235087,Rick Scott,Republican,2.0,2,29.890644,-81.383948
12111,FL,"St. Lucie County, Florida",306507,Rick Scott,Republican,2.0,2,27.379812,-80.443537
12113,FL,"Santa Rosa County, Florida",170497,Rick Scott,Republican,2.0,2,30.701838,-87.012762
12115,FL,"Sarasota County, Florida",412569,Rick Scott,Republican,3.0,3+,27.184386,-82.365835
12117,FL,"Seminole County, Florida",455479,Rick Scott,Republican,4.0,3+,28.690092,-81.131989
12119,FL,"Sumter County, Florida",123996,Rick Scott,Republican,2.0,2,28.714294,-82.074715
12121,FL,"Suwannee County, Florida",43794,Rick Scott,Republican,2.0,2,30.189244,-82.992754
12123,FL,"Taylor County, Florida",22175,Rick Scott,Republican,1.0,1,30.009908,-83.609483
12125,FL,"Union County, Florida",15142,Rick Scott,Republican,1.0,1,30.05428,-82.366918
12127,FL,"Volusia County, Florida",529364,Rick Scott,Republican,6.0,3+,29.057769,-81.161792
12129,FL,"Wakulla County, Florida",31893,Rick Scott,Republican,1.0,1,30.140358,-84.375112
12131,FL,"Walton County, Florida",65889,Rick Scott,Republican,2.0,2,30.631211,-86.176614
12133,FL,"Washington County, Florida",24569,Rick Scott,Republican,1.0,1,30.602217,-85.662797
13001,GA,"Appling County, Georgia",18428,Nathan Deal,Republican,1.0,1,31.739712,-82.290103
13003,GA,"Atkinson County, Georgia",8273,Nathan Deal,Republican,1.0,1,31.296861,-82.878199
13005,GA,"Bacon County, Georgia",11372,Nathan Deal,Republican,1.0,1,31.55021,-82.451433
13007,GA,"Baker County, Georgia",3150,Nathan Deal,Republican,1.0,1,31.31958,-84.454881
13009,GA,"Baldwin County, Georgia",45144,Nathan Deal,Republican,1.0,1,33.05949,-83.255457
13011,GA,"Banks County, Georgia",18397,Nathan Deal,Republican,2.0,2,34.351922,-83.498441
13013,GA,"Barrow County, Georgia",77126,Nathan Deal,Republican,3.0,3+,33.992009,-83.712303
13015,GA,"Bartow County, Georgia",103807,Nathan Deal,Republican,3.0,3+,34.240917,-84.838188
13017,GA,"Ben Hill County, Georgia",17243,Nathan Deal,Republican,1.0,1,31.740775,-83.14719
13019,GA,"Berrien County, Georgia",18993,Nathan Deal,Republican,1.0,1,31.288652,-83.22787
13021,GA,"Bibb County, Georgia",152760,Nathan Deal,Republican,2.0,2,32.808844,-83.694193
13023,GA,"Bleckley County, Georgia",12970,Nathan Deal,Republican,1.0,1,32.435403,-83.331717
13025,GA,"Brantley County, Georgia",18355,Nathan Deal,Republican,1.0,1,31.197334,-81.982978
13027,GA,"Brooks County, Georgia",15687,Nathan Deal,Republican,1.0,1,30.822934,-83.581905
13029,GA,"Bryan County, Georgia",36230,Nathan Deal,Republican,1.0,1,32.017969,-81.438543
13031,GA,"Bulloch County, Georgia",74722,Nathan Deal,Republican,1.0,1,32.393408,-81.74381
13033,GA,"Burke County, Georgia",22688,Nathan Deal,Republican,1.0,1,33.050819,-82.011571
13035,GA,"Butts County, Georgia",23817,Nathan Deal,Republican,3.0,3+,33.290355,-83.958221
13037,GA,"Calhoun County, Georgia",6324,Nathan Deal,Republican,1.0,1,31.521279,-84.62629
13039,GA,"Camden County, Georgia",53008,Nathan Deal,Republican,1.0,1,30.913347,-81.642001
13043,GA,"Candler County, Georgia",10910,Nathan Deal,Republican,1.0,1,32.403852,-82.071235
13045,GA,"Carroll County, Georgia",116261,Nathan Deal,Republican,2.0,2,33.582237,-85.080527
13047,GA,"Catoosa County, Georgia",66398,Nathan Deal,Republican,2.0,2,34.899393,-85.137353
13049,GA,"Charlton County, Georgia",12497,Nathan Deal,Republican,1.0,1,30.779904,-82.139644
13051,GA,"Chatham County, Georgia",289082,Nathan Deal,Republican,3.0,3+,31.980412,-81.085206
13053,GA,"Chattahoochee County, Georgia",10922,Nathan Deal,Republican,2.0,2,32.347445,-84.788021
13055,GA,"Chattooga County, Georgia",24824,Nathan Deal,Republican,2.0,2,34.474178,-85.345289
13057,GA,"Cherokee County, Georgia",241689,Nathan Deal,Republican,5.0,3+,34.244317,-84.475057
13059,GA,"Clarke County, Georgia",124707,Nathan Deal,Republican,2.0,2,33.952185,-83.367152
13061,GA,"Clay County, Georgia",3020,Nathan Deal,Republican,1.0,1,31.619831,-84.992583
13063,GA,"Clayton County, Georgia",279462,Nathan Deal,Republican,3.0,3+,33.542686,-84.355573
13065,GA,"Clinch County, Georgia",6829,Nathan Deal,Republican,1.0,1,30.917653,-82.702614
13067,GA,"Cobb County, Georgia",748150,Nathan Deal,Republican,2.0,2,33.93994,-84.574166
13069,GA,"Coffee County, Georgia",43012,Nathan Deal,Republican,1.0,1,31.549245,-82.844938
13071,GA,"Colquitt County, Georgia",45708,Nathan Deal,Republican,1.0,1,31.189758,-83.769741
13073,GA,"Columbia County, Georgia",147450,Nathan Deal,Republican,1.0,1,33.547631,-82.252296
13075,GA,"Cook County, Georgia",17167,Nathan Deal,Republican,1.0,1,31.152528,-83.429438
13077,GA,"Coweta County, Georgia",140526,Nathan Deal,Republican,2.0,2,33.352897,-84.762138
13079,GA,"Crawford County, Georgia",12322,Nathan Deal,Republican,1.0,1,32.709428,-83.979187
13081,GA,"Crisp County, Georgia",22721,Nathan Deal,Republican,1.0,1,31.915149,-83.753531
13083,GA,"Dade County, Georgia",16257,Nathan Deal,Republican,2.0,2,34.852424,-85.506201
13085,GA,"Dawson County, Georgia",23604,Nathan Deal,Republican,2.0,2,34.442842,-84.173284
13087,GA,"Decatur County, Georgia",26822,Nathan Deal,Republican,1.0,1,30.880655,-84.584144
13089,GA,"DeKalb County, Georgia",740321,Nathan Deal,Republican,3.0,3+,33.770661,-84.226343
13091,GA,"Dodge County, Georgia",20563,Nathan Deal,Republican,1.0,1,32.160235,-83.156241
13093,GA,"Dooly County, Georgia",13763,Nathan Deal,Republican,1.0,1,32.151995,-83.807167
13095,GA,"Dougherty County, Georgia",90017,Nathan Deal,Republican,1.0,1,31.532588,-84.20904
13097,GA,"Douglas County, Georgia",142224,Nathan Deal,Republican,2.0,2,33.699317,-84.765944
13099,GA,"Early County, Georgia",10339,Nathan Deal,Republican,1.0,1,31.324191,-84.906723
13101,GA,"Echols County, Georgia",3962,Nathan Deal,Republican,1.0,1,30.7085,-82.836132
13103,GA,"Effingham County, Georgia",58712,Nathan Deal,Republican,1.0,1,32.361711,-81.343337
13105,GA,"Elbert County, Georgia",19143,Nathan Deal,Republican,2.0,2,34.116455,-82.841834
13107,GA,"Emanuel County, Georgia",22635,Nathan Deal,Republican,1.0,1,32.5911,-82.299763
13109,GA,"Evans County, Georgia",10670,Nathan Deal,Republican,1.0,1,32.153087,-81.890155
13111,GA,"Fannin County, Georgia",24900,Nathan Deal,Republican,2.0,2,34.866543,-84.317331
13113,GA,"Fayette County, Georgia",111627,Nathan Deal,Republican,3.0,3+,33.412717,-84.493941
13115,GA,"Floyd County, Georgia",96560,Nathan Deal,Republican,2.0,2,34.263677,-85.21373
13117,GA,"Forsyth County, Georgia",221009,Nathan Deal,Republican,5.0,3+,34.225143,-84.127435
13119,GA,"Franklin County, Georgia",22320,Nathan Deal,Republican,2.0,2,34.375081,-83.228064
13121,GA,"Fulton County, Georgia",1023336,Nathan Deal,Republican,4.0,3+,33.790034,-84.468182
13123,GA,"Gilmer County, Georgia",29733,Nathan Deal,Republican,2.0,2,34.690495,-84.454651
13125,GA,"Glascock County, Georgia",3006,Nathan Deal,Republican,1.0,1,33.227491,-82.606913
13127,GA,"Glynn County, Georgia",84502,Nathan Deal,Republican,1.0,1,31.212746,-81.496517
13129,GA,"Gordon County, Georgia",56904,Nathan Deal,Republican,2.0,2,34.509667,-84.873862
13131,GA,"Grady County, Georgia",24808,Nathan Deal,Republican,1.0,1,30.875891,-84.245066
13133,GA,"Greene County, Georgia",17003,Nathan Deal,Republican,2.0,2,33.57674,-83.166613
13135,GA,"Gwinnett County, Georgia",907135,Nathan Deal,Republican,4.0,3+,33.959148,-84.023085
13137,GA,"Habersham County, Georgia",44246,Nathan Deal,Republican,2.0,2,34.634392,-83.525875
13139,GA,"Hall County, Georgia",196637,Nathan Deal,Republican,2.0,2,34.317588,-83.818497
13141,GA,"Hancock County, Georgia",8640,Nathan Deal,Republican,1.0,1,33.26922,-83.000465
13143,GA,"Haralson County, Georgia",29042,Nathan Deal,Republican,2.0,2,33.795165,-85.220062
13145,GA,"Harris County, Georgia",33652,Nathan Deal,Republican,2.0,2,32.731549,-84.912432
13147,GA,"Hart County, Georgia",25553,Nathan Deal,Republican,2.0,2,34.348733,-82.96329
13149,GA,"Heard County, Georgia",11487,Nathan Deal,Republican,2.0,2,33.291347,-85.137879
13151,GA,"Henry County, Georgia",221768,Nathan Deal,Republican,3.0,3+,33.452947,-84.154021
13153,GA,"Houston County, Georgia",152122,Nathan Deal,Republican,2.0,2,32.458381,-83.662856
13155,GA,"Irwin County, Georgia",9422,Nathan Deal,Republican,1.0,1,31.604306,-83.277037
13157,GA,"Jackson County, Georgia",64615,Nathan Deal,Republican,3.0,3+,34.130888,-83.562538
13159,GA,"Jasper County, Georgia",13654,Nathan Deal,Republican,1.0,1,33.318169,-83.690142
13161,GA,"Jeff Davis County, Georgia",14877,Nathan Deal,Republican,1.0,1,31.811615,-82.636825
13163,GA,"Jefferson County, Georgia",15916,Nathan Deal,Republican,1.0,1,33.058176,-82.420004
13165,GA,"Jenkins County, Georgia",8849,Nathan Deal,Republican,1.0,1,32.794563,-81.971524
13167,GA,"Johnson County, Georgia",9505,Nathan Deal,Republican,1.0,1,32.694584,-82.66397
13169,GA,"Jones County, Georgia",28623,Nathan Deal,Republican,1.0,1,33.020226,-83.562339
13171,GA,"Lamar County, Georgia",18469,Nathan Deal,Republican,2.0,2,33.07446,-84.146721
13173,GA,"Lanier County, Georgia",10399,Nathan Deal,Republican,1.0,1,31.038197,-83.063164
13175,GA,"Laurens County, Georgia",47516,Nathan Deal,Republican,1.0,1,32.39322,-82.926317
13177,GA,"Lee County, Georgia",29337,Nathan Deal,Republican,1.0,1,31.818419,-84.146681
13179,GA,"Liberty County, Georgia",62570,Nathan Deal,Republican,1.0,1,31.807458,-81.457871
13181,GA,"Lincoln County, Georgia",7828,Nathan Deal,Republican,1.0,1,33.792151,-82.448299
13183,GA,"Long County, Georgia",18437,Nathan Deal,Republican,1.0,1,31.749563,-81.74287
13185,GA,"Lowndes County, Georgia",114628,Nathan Deal,Republican,1.0,1,30.833127,-83.268992
13187,GA,"Lumpkin County, Georgia",31445,Nathan Deal,Republican,2.0,2,34.568135,-83.998906
13189,GA,"McDuffie County, Georgia",21490,Nathan Deal,Republican,1.0,1,33.482464,-82.473188
13191,GA,"McIntosh County, Georgia",13927,Nathan Deal,Republican,1.0,1,31.488592,-81.37246
13193,GA,"Macon County, Georgia",13450,Nathan Deal,Republican,1.0,1,32.362686,-84.051231
13195,GA,"Madison County, Georgia",28824,Nathan Deal,Republican,2.0,2,34.128526,-83.203737
13197,GA,"Marion County, Georgia",8524,Nathan Deal,Republican,2.0,2,32.359538,-84.529561
13199,GA,"Meriwether County, Georgia",21074,Nathan Deal,Republican,1.0,1,33.029244,-84.667041
13201,GA,"Miller County, Georgia",5926,Nathan Deal,Republican,1.0,1,31.162908,-84.730386
